# run_classification=TRAIN_DISCOVERY_INCOMPLETE|PARTIAL_REAL_SMOKE
# dataset_id=V2_M1_LIVE_DATASET_V1
# dataset_fingerprint=8f5a20fd6b77dbebcfcf756b16e670cfb39712ff3e2b18a59f49073bd189e042
# experiment_fingerprint=4bae11977a441bb0a160eb8bf8258a325909968e3f303210e28847936946acca
timestamp_utc,thesis_id,candidate_id,passport_id,direction,parent_timeframe,candidate_timeframe,entry,stop_loss,take_profit,state,entry_touch_timestamp,outcome_timestamp,outcome,mae_r,mfe_r
2021-01-04 06:45:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 06:45:00,pass_a5ce39dd21b04295,LONG,M30,M3,1833.70,1823.70,1853.70,ENTRY_TOUCHED,2021-01-04 06:45:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.77
2021-01-04 06:45:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 06:45:00,pass_7cb72b2cb2f990dc,LONG,M30,M3,1833.70,1823.70,1853.70,ENTRY_TOUCHED,2021-01-04 06:45:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.77
2021-01-04 06:45:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 06:45:00,pass_dcfaabbd382e560d,LONG,M30,M3,1833.70,1823.70,1853.70,ENTRY_TOUCHED,2021-01-04 06:45:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.77
2021-01-04 06:45:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 06:45:00,pass_c959a02123d59160,LONG,M30,M3,1833.70,1823.70,1853.70,ENTRY_TOUCHED,2021-01-04 06:45:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.77
2021-01-04 06:48:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 06:48:00,pass_ecf03c72dcea324d,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 06:48:00,pass_735ceb1c42414edc,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 06:48:00,pass_f543f1ad91bcae04,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_e9804d1bd00856fe,cand_M3_th_e9804d1bd00856fe_2021-01-04 06:48:00,pass_5be5df977af9720d,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 06:48:00,pass_f81313d343d50abd,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 06:48:00,pass_68cb15948778fef4,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 06:48:00,pass_0161dd6baaea2ada,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 06:48:00,pass_473f2417cfd2ef8f,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 06:48:00,pass_9c48cb3124b0a717,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 06:48:00,pass_3f66833e2f91bd15,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:48:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 06:48:00,pass_37a448b9431f9eb4,LONG,M30,M3,1834.00,1824.00,1854.00,ENTRY_TOUCHED,2021-01-04 06:48:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.74
2021-01-04 06:50:00,th_c6a3fea6cfabf2b7,cand_M5_th_c6a3fea6cfabf2b7_2021-01-04 06:50:00,pass_993d70c895bb2a7b,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_ab2b87b6a68aba30,cand_M5_th_ab2b87b6a68aba30_2021-01-04 06:50:00,pass_97e0789255caa321,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_19305dc78a364622,cand_M5_th_19305dc78a364622_2021-01-04 06:50:00,pass_e8e8cf3f4e27c078,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_e9804d1bd00856fe,cand_M5_th_e9804d1bd00856fe_2021-01-04 06:50:00,pass_dae65f44c3ed67a1,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_748ea98708c94abb,cand_M5_th_748ea98708c94abb_2021-01-04 06:50:00,pass_9680c36e0f20a394,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_818f74a02dbe690b,cand_M5_th_818f74a02dbe690b_2021-01-04 06:50:00,pass_d8ab6ee98b4f0c7f,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_1de6b90c3de92f9d,cand_M5_th_1de6b90c3de92f9d_2021-01-04 06:50:00,pass_c646169e27dccdfc,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_ec561c13dfa995be,cand_M5_th_ec561c13dfa995be_2021-01-04 06:50:00,pass_208e20f2d24f1164,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_a8e2cd8e2710a9e1,cand_M5_th_a8e2cd8e2710a9e1_2021-01-04 06:50:00,pass_6e0799a4ea3df7f1,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_54d643bf03d15a1f,cand_M5_th_54d643bf03d15a1f_2021-01-04 06:50:00,pass_5c8a6f3154adf3a4,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:50:00,th_0cc920c90f7154b4,cand_M5_th_0cc920c90f7154b4_2021-01-04 06:50:00,pass_9d3fb58d3d429471,LONG,M30,M5,1834.20,1824.20,1854.20,ENTRY_TOUCHED,2021-01-04 06:50:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.72
2021-01-04 06:51:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 06:51:00,pass_153a04cf37a4274c,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 06:51:00,pass_3880c01e58a624cd,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 06:51:00,pass_7c8488ff3bb191c5,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_e9804d1bd00856fe,cand_M3_th_e9804d1bd00856fe_2021-01-04 06:51:00,pass_3ab990b71fa86197,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 06:51:00,pass_4c561c65666e6698,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 06:51:00,pass_c478f6295f225cb0,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 06:51:00,pass_10fa0f49edc38db7,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 06:51:00,pass_b47d9a16a0018bdf,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 06:51:00,pass_3970dad6e7d91818,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 06:51:00,pass_7e380ccbac8f5f08,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:51:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 06:51:00,pass_883244227e1b0880,LONG,M30,M3,1834.30,1824.30,1854.30,ENTRY_TOUCHED,2021-01-04 06:51:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.71
2021-01-04 06:54:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 06:54:00,pass_464bc619a22d6be3,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 06:54:00,pass_0679093974ca3d98,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 06:54:00,pass_a3c5f4aaee09ca96,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_e9804d1bd00856fe,cand_M3_th_e9804d1bd00856fe_2021-01-04 06:54:00,pass_bc9c3f435f604eb7,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 06:54:00,pass_20dbb38aaae3d5c0,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 06:54:00,pass_0f8fc76f2c69b69b,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 06:54:00,pass_f7602a7ab9ab8578,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 06:54:00,pass_fed4aa1f1771dccb,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 06:54:00,pass_17052379bd8a8a19,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 06:54:00,pass_e68a90c3285ceb7f,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:54:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 06:54:00,pass_b38549b9268c21ef,LONG,M30,M3,1834.60,1824.60,1854.60,ENTRY_TOUCHED,2021-01-04 06:54:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.68
2021-01-04 06:55:00,th_c6a3fea6cfabf2b7,cand_M5_th_c6a3fea6cfabf2b7_2021-01-04 06:55:00,pass_ccaf8ed34399a3d0,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_ab2b87b6a68aba30,cand_M5_th_ab2b87b6a68aba30_2021-01-04 06:55:00,pass_a21264dbba6d0677,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_19305dc78a364622,cand_M5_th_19305dc78a364622_2021-01-04 06:55:00,pass_98fbe2690897ddc5,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_e9804d1bd00856fe,cand_M5_th_e9804d1bd00856fe_2021-01-04 06:55:00,pass_061b54b233787a49,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_748ea98708c94abb,cand_M5_th_748ea98708c94abb_2021-01-04 06:55:00,pass_a9e6391034ab00e2,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_818f74a02dbe690b,cand_M5_th_818f74a02dbe690b_2021-01-04 06:55:00,pass_2e3f6e85aecaa58e,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_1de6b90c3de92f9d,cand_M5_th_1de6b90c3de92f9d_2021-01-04 06:55:00,pass_d1cb297bc2ea0e40,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_ec561c13dfa995be,cand_M5_th_ec561c13dfa995be_2021-01-04 06:55:00,pass_a76f582f5a6d29e7,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_a8e2cd8e2710a9e1,cand_M5_th_a8e2cd8e2710a9e1_2021-01-04 06:55:00,pass_456268d9be04379a,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_54d643bf03d15a1f,cand_M5_th_54d643bf03d15a1f_2021-01-04 06:55:00,pass_3d3b8ab53d2b5436,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:55:00,th_0cc920c90f7154b4,cand_M5_th_0cc920c90f7154b4_2021-01-04 06:55:00,pass_b87d06554f934b13,LONG,M30,M5,1834.70,1824.70,1854.70,ENTRY_TOUCHED,2021-01-04 06:55:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.67
2021-01-04 06:57:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 06:57:00,pass_4809cebcaca60b7e,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 06:57:00,pass_78f0e265c8db3962,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 06:57:00,pass_45d215a8ae2fd7f7,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_e9804d1bd00856fe,cand_M3_th_e9804d1bd00856fe_2021-01-04 06:57:00,pass_c46dde275c59ca02,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_748ea98708c94abb,cand_M3_th_748ea98708c94abb_2021-01-04 06:57:00,pass_89a4d178bb03298d,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_818f74a02dbe690b,cand_M3_th_818f74a02dbe690b_2021-01-04 06:57:00,pass_23790d9745719bef,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_1de6b90c3de92f9d,cand_M3_th_1de6b90c3de92f9d_2021-01-04 06:57:00,pass_c25cdc433f12a4fa,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_ec561c13dfa995be,cand_M3_th_ec561c13dfa995be_2021-01-04 06:57:00,pass_370d084d2fa1fbff,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_a8e2cd8e2710a9e1,cand_M3_th_a8e2cd8e2710a9e1_2021-01-04 06:57:00,pass_bbc6de5088d2f3d6,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_54d643bf03d15a1f,cand_M3_th_54d643bf03d15a1f_2021-01-04 06:57:00,pass_240dd8a7de8b03c3,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 06:57:00,th_0cc920c90f7154b4,cand_M3_th_0cc920c90f7154b4_2021-01-04 06:57:00,pass_38deae4204c930aa,LONG,M30,M3,1834.90,1824.90,1854.90,ENTRY_TOUCHED,2021-01-04 06:57:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.65
2021-01-04 07:00:00,th_c6a3fea6cfabf2b7,cand_M5_th_c6a3fea6cfabf2b7_2021-01-04 07:00:00,pass_e9dcb6632010e8d7,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_ab2b87b6a68aba30,cand_M5_th_ab2b87b6a68aba30_2021-01-04 07:00:00,pass_8d1f12cd772dccb1,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_19305dc78a364622,cand_M5_th_19305dc78a364622_2021-01-04 07:00:00,pass_3ae7fddfeec21761,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_e9804d1bd00856fe,cand_M5_th_e9804d1bd00856fe_2021-01-04 07:00:00,pass_4dd1f323a4808327,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_748ea98708c94abb,cand_M5_th_748ea98708c94abb_2021-01-04 07:00:00,pass_d2710f758bc56266,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_818f74a02dbe690b,cand_M5_th_818f74a02dbe690b_2021-01-04 07:00:00,pass_3cca645d0d30ae5b,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_1de6b90c3de92f9d,cand_M5_th_1de6b90c3de92f9d_2021-01-04 07:00:00,pass_1269ea1c415221ea,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_ec561c13dfa995be,cand_M5_th_ec561c13dfa995be_2021-01-04 07:00:00,pass_2693f9f7719c3af4,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_a8e2cd8e2710a9e1,cand_M5_th_a8e2cd8e2710a9e1_2021-01-04 07:00:00,pass_b3f5db33090ec15d,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_54d643bf03d15a1f,cand_M5_th_54d643bf03d15a1f_2021-01-04 07:00:00,pass_b2dbe9419166b533,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_0cc920c90f7154b4,cand_M5_th_0cc920c90f7154b4_2021-01-04 07:00:00,pass_faba9ae866e8ad8b,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_560d9a0f75392210,cand_M5_th_560d9a0f75392210_2021-01-04 07:00:00,pass_ef17795cbed2a6a1,LONG,M30,M5,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_c6a3fea6cfabf2b7,cand_M3_th_c6a3fea6cfabf2b7_2021-01-04 07:00:00,pass_99c1650d3f928d4a,LONG,M30,M3,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_ab2b87b6a68aba30,cand_M3_th_ab2b87b6a68aba30_2021-01-04 07:00:00,pass_ba22b2c7165f4b6a,LONG,M30,M3,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
2021-01-04 07:00:00,th_19305dc78a364622,cand_M3_th_19305dc78a364622_2021-01-04 07:00:00,pass_340504639bc46fc5,LONG,M30,M3,1835.20,1825.20,1855.20,ENTRY_TOUCHED,2021-01-04 07:00:00,2021-01-04 09:20:00,ENTRY_TOUCHED,0.05,1.62
